k,budget_level,cost_profile,algorithm,arm_regime,n_sims,ecological_richness_mean,ecological_richness_sd,feasible_richness_mean,feasible_richness_sd,experienced_richness_mean,experienced_richness_sd,unexplored_options_mean,unexplored_options_sd,unaffordable_options_mean,unaffordable_options_sd,conversion_feasible_ecological_mean,conversion_feasible_ecological_sd,conversion_experienced_feasible_mean,conversion_experienced_feasible_sd,conversion_experienced_ecological_mean,conversion_experienced_ecological_sd,choice_entropy_mean,choice_entropy_sd,entropy_over_feasible_max_mean,entropy_over_feasible_max_sd,entropy_over_ecological_max_mean,entropy_over_ecological_max_sd,explore_prop_mean,explore_prop_sd,switching_rate_mean,switching_rate_sd,top_arm_concentration_mean,top_arm_concentration_sd,avg_reward_mean,avg_reward_sd,avg_feasible_time_cost_mean,avg_feasible_time_cost_sd,avg_feasible_money_cost_mean,avg_feasible_money_cost_sd,early_discovery_rate_mean,early_discovery_rate_sd,middle_discovery_rate_mean,middle_discovery_rate_sd,late_discovery_rate_mean,late_discovery_rate_sd,novelty_decay_mean,novelty_decay_sd
50,tight,high,thompson,fixed,30,50.0,0.0,10.033333333333333,2.651833747093174,10.033333333333333,2.651833747093174,39.96666666666667,2.651833747093174,39.96666666666667,2.651833747093174,0.20066666666666666,0.053036674941863475,1.0,0.0,0.20066666666666666,0.053036674941863475,1.849431545996302,0.30418689968759327,0.8143239395029243,0.08444290528188239,0.4727557950017458,0.07775693017794562,0.050166666666666665,0.013259168735465869,0.7195979899497488,0.08880313139117615,0.327,0.11664475984801032,0.8991666666666667,0.02284306362017923,0.21986827518070293,0.029233491008702508,0.22012191522930719,0.02630532546235123,0.18333333333333335,0.05166129004282499,0.006666666666666667,0.01192569587999888,0.0006666666666666666,0.003590109871423003,0.18266666666666667,0.05131168374638362
50,tight,high,thompson,flowing,30,50.0,0.0,10.233333333333333,2.0604745947367453,10.166666666666666,2.017974782355375,39.833333333333336,2.017974782355375,39.766666666666666,2.0604745947367453,0.20466666666666666,0.04120949189473491,0.9942857142857143,0.021696734761703838,0.20333333333333334,0.0403594956471075,1.8756632616813125,0.25955828555831717,0.8127335510734228,0.0739435843029082,0.4794612043637594,0.06634886481959994,0.050833333333333335,0.010089873911776875,0.6442211055276382,0.10490684434497645,0.3373333333333333,0.10640123224014947,0.897,0.01951922129594315,0.22063657416740345,0.023959218628822148,0.21960359852168063,0.019259700423170746,0.09066666666666667,0.030433899228035542,0.048666666666666664,0.029522119767312706,0.008,0.0132664991614216,0.08266666666666667,0.03414999593297519
50,tight,high,ucb,fixed,30,50.0,0.0,9.7,2.853652630109932,9.7,2.853652630109932,40.3,2.853652630109932,40.3,2.853652630109932,0.194,0.057073052602198644,1.0,0.0,0.194,0.057073052602198644,2.2103517701351283,0.3223347189495914,0.9935827559265972,0.0034380969079706642,0.5650150234464737,0.08239591600109057,0.0485,0.014268263150549661,0.9874371859296482,0.03657771421060422,0.14083333333333334,0.05297929364908101,0.906,0.020672042311618212,0.2260316613313792,0.02308012141521299,0.22351153825955594,0.031524323621174334,0.194,0.057073052602198644,0.0,0.0,0.0,0.0,0.194,0.057073052602198644
50,tight,high,ucb,flowing,30,50.0,0.0,9.733333333333333,3.2448249396367888,9.733333333333333,3.2448249396367888,40.266666666666666,3.2448249396367888,40.266666666666666,3.2448249396367888,0.19466666666666668,0.06489649879273578,1.0,0.0,0.19466666666666668,0.06489649879273578,2.2020653886633585,0.3610315910278552,0.9944164221888302,0.0024081525224699256,0.5628968402302011,0.09228769629598398,0.04866666666666667,0.016224124698183944,0.7562814070351759,0.08589633685829055,0.14266666666666666,0.056873153205669505,0.9038333333333334,0.022274175380670988,0.2181875672148378,0.02893690542732793,0.22420767049841386,0.025451780462860618,0.11800000000000001,0.043924177093411024,0.036,0.032,0.0,0.0,0.11800000000000001,0.043924177093411024
50,tight,low,egreedy_0.1,fixed,30,50.0,0.0,35.7,2.5579940057266226,20.533333333333335,4.580635569680503,29.466666666666665,4.580635569680503,14.3,2.5579940057266226,0.714,0.051159880114532465,0.5794994678935642,0.14030255706859898,0.4106666666666667,0.09161271139361005,0.6123093209164029,0.14313150981237222,0.1715696468787628,0.040485748975666126,0.15651986710374408,0.0365875940948633,0.10266666666666667,0.02290317784840251,0.18542713567839195,0.04107816087607153,0.9018333333333334,0.023183447160036896,0.8976666666666667,0.02120272519171901,0.1721623656098422,0.012721975001556701,0.17171520113837163,0.012486975894917027,0.11333333333333334,0.03841296077570116,0.10133333333333333,0.04470147897130723,0.09533333333333334,0.049175422949093404,0.018,0.05594044452212847
50,tight,low,egreedy_0.1,flowing,30,50.0,0.0,34.233333333333334,3.4898264840660613,22.9,3.269556544854363,27.1,3.269556544854363,15.766666666666667,3.4898264840660613,0.6846666666666666,0.06979652968132123,0.6776323165299429,0.12814114302931,0.458,0.06539113089708727,0.691269082438699,0.11645028494286144,0.19626794555412871,0.03450615570343429,0.1767037365269901,0.029767280197810775,0.1145,0.016347782724271818,0.20753768844221104,0.026878550995610716,0.8885000000000001,0.02054061018243293,0.9045,0.01872387068245595,0.1692314315378952,0.013813203650099217,0.17245054578439722,0.013258651720652324,0.12333333333333334,0.03467307633052225,0.10933333333333334,0.044641784114088555,0.10733333333333334,0.04632733774157784,0.016000000000000004,0.06740919818541087
50,tight,low,egreedy_0.5,fixed,30,50.0,0.0,34.96666666666667,2.701645589060284,34.96666666666667,2.701645589060284,15.033333333333333,2.701645589060284,15.033333333333333,2.701645589060284,0.6993333333333334,0.054032911781205686,1.0,0.0,0.6993333333333334,0.054032911781205686,1.0731513642452255,0.0888873867148065,0.3018823072283735,0.02018365513826484,0.2743213326598973,0.02272159100073553,0.17483333333333334,0.013508227945301422,0.25812395309882746,0.02540823753772095,0.8258333333333333,0.016283085975603278,0.8998333333333334,0.019978460623603853,0.17579304149609642,0.01333737601144335,0.17711279968617777,0.01487813935202698,0.5086666666666667,0.07351794943337914,0.010666666666666666,0.026195843605851334,0.0,0.0,0.5086666666666667,0.07351794943337914
50,tight,low,egreedy_0.5,flowing,30,50.0,0.0,34.3,3.089228598426043,34.3,3.089228598426043,15.7,3.089228598426043,15.7,3.089228598426043,0.686,0.061784571968520864,1.0,0.0,0.686,0.061784571968520864,1.0368901016879186,0.09439092820487528,0.29315901127050537,0.019285816101267887,0.2650521482744802,0.024128418486778505,0.1715,0.015446142992130216,0.27520938023450586,0.025645651499054928,0.8328333333333333,0.01547489005525474,0.8986666666666667,0.02183015244004394,0.17659300170122205,0.014135626579381999,0.1776258761850608,0.01511318850802028,0.3666666666666667,0.07768883803710515,0.16133333333333333,0.07588295080070505,0.0,0.0,0.3666666666666667,0.07768883803710515
50,tight,low,thompson,fixed,30,50.0,0.0,34.36666666666667,3.0384572108591925,31.866666666666667,2.9522119767312707,18.133333333333333,2.9522119767312707,15.633333333333333,3.0384572108591925,0.6873333333333334,0.060769144217183844,0.9282960549070296,0.04920180256825553,0.6373333333333333,0.05904423953462542,3.136632205979707,0.1097148537124142,0.8878390994165997,0.02299179703700207,0.8017928835355668,0.028045554323218147,0.15933333333333333,0.014761059883656355,0.928643216080402,0.02184244330010456,0.11383333333333334,0.028421920335465645,0.9013333333333333,0.021944374120843723,0.17677110265363843,0.017277205776450213,0.17262174395227084,0.015120507982860335,0.42733333333333334,0.04603863112165212,0.088,0.04664761515876241,0.03,0.02569046515733026,0.3973333333333333,0.05234076380370805
50,tight,low,thompson,flowing,30,50.0,0.0,34.53333333333333,2.9181424837652385,31.266666666666666,2.1746008573733455,18.733333333333334,2.1746008573733455,15.466666666666667,2.9181424837652385,0.6906666666666667,0.05836284967530478,0.9076891659534891,0.04713815757290909,0.6253333333333333,0.043492017147466915,2.9792152650961636,0.21618570524554284,0.8422718408313762,0.06180426620023487,0.7615536158561285,0.05526186961210948,0.15633333333333332,0.010873004286866729,0.8743718592964824,0.04034730498104578,0.159,0.06989754406748971,0.8945,0.025991985944389354,0.1733601479055378,0.013919921626005373,0.17113008138536484,0.011608876734817954,0.23466666666666666,0.040309910554215934,0.16933333333333334,0.05208539995899896,0.06866666666666667,0.04153178167246006,0.166,0.07378346698278687
50,tight,low,ucb,fixed,30,50.0,0.0,35.2,3.2083225108042575,35.2,3.2083225108042575,14.8,3.2083225108042575,14.8,3.2083225108042575,0.704,0.06416645021608514,1.0,0.0,0.704,0.06416645021608514,3.544273283663988,0.09273424701304347,0.9964981261919205,0.0012035073840994327,0.90599500022012,0.02370493396495103,0.176,0.016041612554021284,0.9994974874371859,0.0015075376884422175,0.0335,0.003201562118716426,0.9005,0.024336187047275932,0.17730789623400894,0.013138447301035416,0.17416996213988178,0.01376404391009561,0.704,0.06416645021608514,0.0,0.0,0.0,0.0,0.704,0.06416645021608514
50,tight,low,ucb,flowing,30,50.0,0.0,34.46666666666667,2.8836705005176224,34.46666666666667,2.8836705005176224,15.533333333333333,2.8836705005176224,15.533333333333333,2.8836705005176224,0.6893333333333334,0.05767341001035244,1.0,0.0,0.6893333333333334,0.05767341001035244,3.5250503824990185,0.08226566618584435,0.9967495710366869,0.0010782787324731796,0.9010811995757229,0.0210289321079391,0.17233333333333334,0.01441835250258811,0.9309882747068676,0.0363511102902661,0.034333333333333334,0.0030912061651652356,0.9025,0.023121058222610263,0.1719027267085582,0.013776888969075264,0.1740115520967465,0.014907186549530368,0.39266666666666666,0.09069852381501158,0.14866666666666667,0.08924622618849992,0.0,0.0,0.39266666666666666,0.09069852381501158
